266.4969725,,,,
267.101878,,,,
267.7067835,,,,
268.311689,,,,
268.9165945,,,,
269.5215,,,,
270.1264055,,,,
270.731311,,,,
271.3362165,,,,
271.941122,,,,
272.5460275,,,,
273.150933,,,,
273.3637702,,,,
273.5766074,,,,
273.7894446,,,,
274.0022818,,,,
274.215119,,,,
274.4279562,,,,
274.6407934,,,,
274.8536306,,,,
275.0664678,,,,
275.279305,,,,
275.4921422,,,,
275.7049794,,,,
276.078523,,,,
276.4520666,,,,
276.8256102,,,,
277.1991538,,,,
277.5726974,,,,
277.946241,,,,
278.3197846,,,,
278.6933282,,,,
279.0668718,,,,
279.4404154,,,,
279.813959,,,,
280.1875026,,,,
281.336797,,,,
282.4860915,,,,
283.6353859,,,,
284.7846803,,,,
285.9339748,,,,
287.0832692,,,,
288.2325637,,,,
289.3818581,,,,
290.5311526,,,,
291.680447,,,,
292.8297415,,,,
293.9790359,,,,
295.0264154,,,,
296.0737949,,,,
297.1211744,,,,
298.1685538,,,,
299.2159333,,,,
300.2633128,,,,
301.3106923,,,,
302.3580718,,,,
303.4054513,,,,
304.4528308,,,,
305.5002103,,,,
306.5475897,,,,
307.3510556,,,,
308.1545214,,,,
308.9579872,,,,
309.761453,,,,
310.5649188,,,,
311.3683846,,,,
312.1718504,,,,
312.9753162,,,,
313.7787821,,,,
314.5822479,,,,
315.3857137,,,,
316.1891795,,,,
317.0059098,,,,
317.8226402,,,,
318.6393705,,,,
319.4561009,,,,
320.2728312,,,,
321.0895615,,,,
321.9062919,,,,
322.7230222,,,,
323.5397526,,,,
324.3564829,,,,
325.1732132,,,,
325.9899436,,,,
326.722435,,,,
327.4549265,,,,
328.1874179,,,,
328.9199094,,,,
329.6524009,,,,
330.3848923,,,,
331.1173838,,,,
331.8498752,,,,
332.5823667,,,,
333.3148581,,,,
334.0473496,,,,
334.779841,,,,
335.2329179,,,,
335.6859949,,,,
336.1390718,,,,
336.5921487,,,,
337.0452256,,,,
337.4983026,,,,
337.9513795,,,,
338.4044564,,,,
338.8575333,,,,
339.3106103,,,,
339.7636872,,,,
340.2167641,,,,
339.7219573,,,,
339.2271504,,,,
338.7323436,,,,
338.2375368,,,,
337.7427299,,,,
337.2479231,,,,
336.7531162,,,,
336.2583094,,,,
335.7635026,,,,
335.2686957,,,,
334.7738889,,,,
334.2790821,,,,
335.7728368,,,,
337.2665915,,,,
338.7603462,,,,
340.2541009,,,,
341.7478556,,,,
343.2416103,,,,
344.735365,,,,
346.2291197,,,,
347.7228744,,,,
349.2166291,,,,
350.7103838,,,,
352.2041385,,,,
353.107812,,,,
354.0114855,,,,
354.915159,,,,
355.8188325,,,,
356.722506,,,,
357.6261795,,,,
358.529853,,,,
359.4335265,,,,
360.3372,,,,
361.2408735,,,,
362.144547,,,,
363.0482205,,,,
363.4553201,,,,
363.8624197,,,,
364.2695192,,,,
364.6766188,,,,
365.0837184,,,,
365.4908179,,,,
365.8979175,,,,
366.3050171,,,,
366.7121167,,,,
367.1192162,,,,
367.5263158,,,,
367.9334154,,,,
368.1549085,,,,
368.3764017,,,,
368.5978949,,,,
368.819388,,,,
369.0408812,,,,
369.2623744,,,,
369.4838675,,,,
369.7053607,,,,
369.9268538,,,,
370.148347,,,,
370.3698402,,,,
370.5913333,,,,
370.7413765,,,,
370.8914197,,,,
371.0414628,,,,
371.191506,,,,
371.3415491,,,,
371.4915923,,,,
371.6416355,,,,
371.7916786,,,,
371.9417218,,,,
372.091765,,,,
372.2418081,,,,
372.3918513,,,,
372.3640726,,,,
372.336294,,,,
372.3085154,,,,
372.2807368,,,,
372.2529581,,,,
372.2251795,,,,
372.1974009,,,,
372.1696222,,,,
372.1418436,,,,
372.114065,,,,
372.0862863,,,,
372.0585077,,,,
372.0158551,,,,
371.9732026,,,,
371.93055,,,,
371.8878974,,,,
371.8452449,,,,
371.8025923,,,,
371.7599397,,,,
371.7172872,,,,
371.6746346,,,,
371.6319821,,,,
371.5893295,,,,
371.5466769,,,,
371.9407705,,,,
372.3348641,,,,
372.7289577,,,,
373.1230513,,,,
373.5171449,,,,
373.9112385,,,,
374.3053321,,,,
374.6994256,,,,
375.0935192,,,,
375.4876128,,,,
375.8817064,,,,
376.2758,,,216,376.2758
376.8468748,,,217,376.8468748
377.4179496,,,218,377.4179496
377.9890244,,,219,377.9890244
378.5600991,,,220,378.5600991
379.1311739,,,221,379.1311739
379.7022487,,,222,379.7022487
380.2733235,,,223,380.2733235
380.8443983,,,224,380.8443983
381.4154731,,,225,381.4154731
381.9865479,,,226,381.9865479
382.5576226,,,227,382.5576226
383.1286974,,,,
383.7019,,,,
384.273,,,,
384.8441,,,,
385.4152,,,,
385.9863,,,,
386.5574,,,,
387.1285,,,,
387.6996,,,,
388.2707,,,,
388.8418,,,,
389.4129,,,,
389.984,,,,
390.5551,,,,
391.1262,,,,
391.6973,,,,
392.2684,,,,
392.8395,,,,
393.4106,,,,
393.9817,,,,
394.5528,,,,
395.1239,,,,
395.695,,,,
396.2661,,,,
396.8372,,,,
397.4083,,,,
397.9794,,,,
398.5505,,,,
399.1216,,,,
399.6927,,,,
400.2638,,,,
400.8349,,,,
401.406,,,,
401.9771,,,,
402.5482,,,,
403.1193,,,,
403.6904,,,,
